Keyword,Country code,Location,Entities,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current URL,Current URL inside,Updated,Navigational,Informational,Commercial,Transactional,Branded,Local
thousand torii gates,JP,Japan,Thousand Torii Gates (Location),"Thumbnail, People also ask, Video preview",500,10,0.03,15,0,9,https://www.tokyoweekender.com/travel/less-crowded-shrines-to-see-red-torii-gates-that-arent-fushimi-inari/,,2025-09-19 08:31:34,false,true,false,false,false,false
women only train japan,JP,Japan,Japan (Location),"Thumbnail, Sitelinks, Video preview",150,0,,15,0,4,https://www.tokyoweekender.com/japan-life/news-and-opinion/why-japan-women-only-cars/,,2025-09-04 06:41:39,false,true,false,false,false,false
best japanese lip balm,JP,Japan,,"Sitelinks, Video preview, Shopping, Thumbnail",150,0,0.34,15,0,4,https://www.tokyoweekender.com/health-and-beauty/10-best-japanese-lip-balms/,,2025-09-08 17:37:25,false,true,true,false,false,false
love hotel hill shibuya,JP,Japan,"Love Hotel Hill (Location), Shibuya (Location)","Thumbnail, Video preview, Sitelinks, Knowledge panel",100,0,0.39,15,0,2,https://www.tokyoweekender.com/japan-life/dogenzaka-love-hotel-hill/,,2025-09-19 00:14:04,false,true,false,false,false,true
dog cafe in tokyo,JP,Japan,Tokyo (Location),"Local teaser, Sitelinks, Thumbnail",40,8,,15,0,2,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/ethical-dog-cafes-tokyo/,,2025-09-24 12:58:42,false,true,false,false,false,true
thrift shop tokyo,JP,Japan,Tokyo (Location),"Local teaser, Thumbnail, Sitelinks, Video preview",200,0,0.04,15,0,5,https://www.tokyoweekender.com/art_and_culture/fashion/thrifting-in-tokyo/,,2025-09-06 20:37:23,false,true,true,false,false,true
where to buy second hand luxury bags in japan,JP,Japan,Japan (Location),"Local teaser, Sitelinks, Thumbnail, People also ask, Video preview",100,1,0.28,15,0,3,https://www.tokyoweekender.com/art_and_culture/fashion/where-to-shop-for-vintage-designer-bags-in-tokyo/,,2025-09-05 08:37:57,false,true,true,true,false,true
best clubs in tokyo for foreigners,JP,Japan,Tokyo (Location),"Local teaser, Sitelinks, People also ask, Video preview",200,0,0.18,15,0,6,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/where-to-go-clubbing-in-tokyo-a-guide-to-the-citys-best-nightclubs/,,2025-09-07 01:01:17,false,true,false,false,false,true
tokyo thrift stores,JP,Japan,Tokyo (Location),"Local teaser, Thumbnail, Sitelinks, Video preview",150,0,,15,0,5,https://www.tokyoweekender.com/art_and_culture/fashion/thrifting-in-tokyo/,,2025-09-05 20:37:13,false,true,true,false,false,true
furniture stores tokyo,JP,Japan,Tokyo (Location),"Local teaser, Thumbnail, Sitelinks, Video preview, Bottom ads, Paid sitelinks",40,0,0.64,15,0,2,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/best-furniture-stores-in-tokyo/,,2025-09-02 00:17:06,false,true,true,false,false,true
japanese poop,JP,Japan,,"People also ask, Video preview, Sitelinks",150,0,,14,0,3,https://www.tokyoweekender.com/art_and_culture/japanese-culture/japan-poop-fascination/,,2025-09-11 02:11:26,false,true,false,false,false,false
shibuya love hotels,JP,Japan,Shibuya (Location),"Thumbnail, Sitelinks",100,0,0.31,14,0,3,https://www.tokyoweekender.com/japan-life/dogenzaka-love-hotel-hill/,,2025-09-19 06:12:39,false,true,false,false,false,true
ainoshima,JP,Japan,Ainoshima (Location),"Thumbnail, Knowledge panel",250,0,,14,0,4,https://www.tokyoweekender.com/travel/ainoshima-fukuoka-cat-island/,,2025-09-24 01:28:05,false,true,false,false,false,false
okonomiyaki tokyo,JP,Japan,Tokyo (Location),"Local teaser, Thumbnail, Sitelinks",500,0,0.02,14,0,7,https://www.tokyoweekender.com/food-and-drink/okonomiyaki-and-where-to-try-it-in-tokyo/,,2025-09-24 10:27:55,false,true,false,false,false,true
thrift stores,JP,Japan,,"Local teaser, Thumbnail, Knowledge panel, Sitelinks",350,0,0.08,14,0,9,https://www.tokyoweekender.com/art_and_culture/fashion/thrifting-in-tokyo/,,2025-09-21 00:20:19,false,true,true,false,false,false
japanese inventions,JP,Japan,,"People also ask, Video preview",90,4,,14,0,2,https://www.tokyoweekender.com/art_and_culture/10-japanese-inventions-that-changed-how-we-live/,,2025-09-24 23:56:26,false,true,false,false,false,false
godzilla zipline,JP,Japan,Godzilla Zipline (Event),"Thumbnail, Video preview",90,0,0.22,14,0,2,https://www.tokyoweekender.com/travel/travel-awaji-island-zipline-into-godzilla-mouth/,,2025-09-16 04:43:08,false,true,false,false,true,false
tokyo events this week,JP,Japan,Tokyo (Location),"Sitelinks, Thumbnail",200,6,0.22,14,0,5,https://www.tokyoweekender.com/event-calendar/,,2025-09-13 18:11:14,false,true,false,false,false,true
moisturizer in japan,JP,Japan,Japan (Location),"Sitelinks, Shopping, Thumbnail, Video preview",150,0,0.35,13,0,4,https://www.tokyoweekender.com/health-and-beauty/5-japanese-moisturizers-for-your-skin-this-winter/,,2025-09-10 11:59:43,false,true,true,false,false,true
best japanese learning app,JP,Japan,,"Sitelinks, AI Overview, Video preview",100,11,0.48,13,0,4,https://www.tokyoweekender.com/entertainment/tech-trends/japanese-learning-apps-the-final-verdict/,,2025-09-06 16:12:50,false,true,false,false,false,false
best second hand stores tokyo,JP,Japan,Tokyo (Location),"Local teaser, Thumbnail, Sitelinks, Video preview",100,0,,13,0,4,https://www.tokyoweekender.com/art_and_culture/fashion/thrifting-in-tokyo/,,2025-09-09 12:33:47,false,true,true,false,false,true
cafes in ginza,JP,Japan,Ginza (Location),"Local teaser, Thumbnail, Sitelinks",90,0,,13,0,3,https://www.tokyoweekender.com/food-and-drink/restaurants-and-bars/best-ginza-coffee-tokyo/,,2025-09-18 08:34:50,false,true,false,false,false,true
japanese school uniform,JP,Japan,,"Thumbnail, People also ask, Video preview, Knowledge panel",300,1,,13,0,4,https://www.tokyoweekender.com/art_and_culture/fashion/how-japans-iconic-school-uniforms-transformed-over-the-years/,,2025-09-13 07:19:06,false,true,false,false,false,false
events tokyo today,JP,Japan,Tokyo (Location),Sitelinks,100,7,0.22,13,0,5,https://www.tokyoweekender.com/event-calendar/,,2025-09-08 09:46:15,false,true,false,false,false,true
best japanese hair products,JP,Japan,,"Thumbnail, Sitelinks, Video preview, People also ask, Shopping",100,0,0.34,13,0,4,https://www.tokyoweekender.com/health-and-beauty/5-must-try-japanese-hair-masks-to-improve-your-hair-quality/,,2025-09-10 23:10:23,false,true,true,false,false,false
best chocolate in japan,JP,Japan,Japan (Location),"People also ask, Sitelinks, Video preview",200,0,0.09,13,0,6,https://www.tokyoweekender.com/food-and-drink/5-best-convenience-store-chocolates-to-try/,,2025-09-21 19:56:53,false,true,true,false,false,true
clubbing in japan,JP,Japan,Japan (Location),"Sitelinks, Local teaser, Thumbnail, Video preview",40,0,0.48,13,0,1,https://www.tokyoweekender.com/japan-life/news-and-opinion/a-locals-guide-to-clubbing-in-japan/,,2025-09-15 19:31:50,false,true,false,false,false,true
asakusa shopping street,JP,Japan,Asakusa (Location),"Local pack, Thumbnail, People also ask, Sitelinks",500,0,0.17,13,0,6,https://www.tokyoweekender.com/things-to-do-in-tokyo/japans-longest-shopping-street-unveiled/,,2025-09-23 00:16:31,false,true,false,false,false,true
naka meguro,JP,Japan,Nakameguro (Location),"Thumbnail, People also ask, Knowledge panel, Sitelinks",1400,11,0.05,13,0,7,https://www.tokyoweekender.com/japan-life/the-ultimate-guide-to-nakameguro-tokyos-stylish-canal-side-gem/,,2025-09-22 06:42:27,false,true,false,false,false,true
3d billboard shibuya,JP,Japan,Shibuya (Location),"Thumbnail, Video preview, Knowledge panel",150,0,,12,0,4,https://www.tokyoweekender.com/entertainment/tech-trends/3d-billboards-tokyo/,,2025-09-12 20:02:52,false,true,false,false,false,true
kitkat tokyo,JP,Japan,"KitKat (Product), Tokyo (Location)","Thumbnail, Knowledge panel, Sitelinks, Video preview",50,1,0.04,12,0,1,https://www.tokyoweekender.com/food-and-drink/a-guide-to-shopping-for-unusual-kit-kats/,,2025-09-01 05:28:38,false,true,true,false,true,true
hair mask,JP,Japan,,"Shopping, Thumbnail, People also ask, Sitelinks, Video preview",350,0,0.34,12,0,6,https://www.tokyoweekender.com/health-and-beauty/5-must-try-japanese-hair-masks-to-improve-your-hair-quality/,,2025-09-01 15:47:39,false,true,true,true,false,false
best okonomiyaki in tokyo,JP,Japan,Tokyo (Location),"Local teaser, Sitelinks, People also ask, Video preview",150,0,0.03,12,0,5,https://www.tokyoweekender.com/food-and-drink/okonomiyaki-and-where-to-try-it-in-tokyo/,,2025-08-31 13:18:37,false,true,false,false,false,true
whats on tokyo,JP,Japan,Tokyo (Location),"Sitelinks, People also ask",150,26,0.11,12,0,5,https://www.tokyoweekender.com/event-calendar/,,2025-09-18 03:46:32,false,true,false,false,false,true
tokyo weekend events,JP,Japan,Tokyo (Location),"Sitelinks, Video preview, People also ask",90,10,0.28,12,0,3,https://www.tokyoweekender.com/event-calendar/,,2025-09-09 06:07:11,false,true,false,false,false,true
chocolate in japan,JP,Japan,Japan (Location),"Thumbnail, Sitelinks, Video preview",150,7,0.06,12,0,5,https://www.tokyoweekender.com/food-and-drink/5-best-convenience-store-chocolates-to-try/,,2025-09-05 14:28:38,false,true,false,false,false,true
kameido gyoza,JP,Japan,Kameido Gyoza (Organization),"Local teaser, Sitelinks, Thumbnail, People also ask, Video preview",100,2,0.06,12,0,4,https://www.tokyoweekender.com/food-and-drink/kameido-gyoza-the-best-gyoza-in-tokyo/,,2025-09-16 10:37:10,false,true,false,false,true,true
thrift stores tokyo,JP,Japan,Tokyo (Location),"Local teaser, Sitelinks",150,0,,12,0,5,https://www.tokyoweekender.com/art_and_culture/fashion/thrifting-in-tokyo/,,2025-09-15 13:41:52,false,true,false,false,false,true
moisturizer japan,JP,Japan,Japan (Location),"Sitelinks, Shopping, Thumbnail, Video preview",150,0,0.40,12,0,5,https://www.tokyoweekender.com/health-and-beauty/5-japanese-moisturizers-for-your-skin-this-winter/,,2025-09-07 05:04:55,false,true,true,false,false,false
where to buy matcha in tokyo,JP,Japan,Tokyo (Location),"Sitelinks, Local teaser, People also ask, Video preview",500,0,0.16,12,0,11,https://www.tokyoweekender.com/hidden/a-guide-on-where-to-enjoy-matcha-in-tokyo/,,2025-09-22 18:53:38,false,true,true,false,false,true
shibuya 3d billboard,JP,Japan,Shibuya (Location),Video preview,200,0,0.08,12,0,6,https://www.tokyoweekender.com/entertainment/tech-trends/3d-billboards-tokyo/,,2025-09-10 17:49:39,false,true,false,false,false,true
best moisturizer in japan for winter,JP,Japan,Japan (Location),"AI Overview, Thumbnail, Sitelinks, People also ask",80,0,,12,0,3,https://www.tokyoweekender.com/health-and-beauty/5-japanese-moisturizers-for-your-skin-this-winter/,,2025-09-20 20:02:30,false,true,true,false,false,true
kitkat japan flavors,JP,Japan,"KitKat (Product), Japan (Location)","Thumbnail, Sitelinks, Shopping, Video preview",200,4,0.05,12,0,6,https://www.tokyoweekender.com/food-and-drink/47-japanese-kitkats-for-47-prefectures/,,2025-09-10 10:20:47,false,true,false,false,true,false
events in tokyo this week,JP,Japan,Tokyo (Location),Sitelinks,150,6,,11,0,5,https://www.tokyoweekender.com/event-calendar/,,2025-09-23 00:17:10,false,true,false,false,false,true
songs about japan,JP,Japan,Japan (Location),"Sitelinks, Video preview, Thumbnail",80,0,,11,0,2,https://www.tokyoweekender.com/entertainment/music/new-songs-about-japan-rosalia-bad-bunny-grimes/,,2025-09-18 11:36:18,false,true,false,false,false,false
best clubs tokyo,JP,Japan,Tokyo (Location),"Local teaser, Sitelinks, Video preview",100,1,0.48,11,0,5,https://www.tokyoweekender.com/things-to-do-in-tokyo/where-to-go-clubbing-in-tokyo-a-guide-to-the-citys-best-nightclubs/,,2025-09-19 23:21:56,false,true,false,false,false,true
skinship meaning,JP,Japan,,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",150,2,,11,0,1,https://www.tokyoweekender.com/japan-life/skinship-japan-touchy-subject/,AI Overview,2025-09-03 11:41:28,false,true,false,false,false,false
best club in tokyo,JP,Japan,Tokyo (Location),"Local teaser, Sitelinks, Thumbnail, Video preview, People also ask",100,0,0.65,11,0,5,https://www.tokyoweekender.com/things-to-do-in-tokyo/where-to-go-clubbing-in-tokyo-a-guide-to-the-citys-best-nightclubs/,,2025-09-19 09:32:22,false,true,false,false,false,true
water park tokyo,JP,Japan,Tokyo (Location),"Local teaser, Sitelinks, Thumbnail, Video preview",400,35,0.27,11,0,10,https://www.tokyoweekender.com/travel/the-best-water-parks-in-japan/,,2025-09-02 00:22:13,false,true,false,false,false,true
japanese toilet style,JP,Japan,,"Thumbnail, People also ask, Sitelinks, Shopping",250,7,0.01,11,0,7,https://www.tokyoweekender.com/japan-life/japanese-toilets-guide/,,2025-09-12 08:36:54,false,true,false,false,false,false
best japanese chocolate,JP,Japan,,"Thumbnail, Sitelinks, Video preview",100,0,,11,0,3,https://www.tokyoweekender.com/food-and-drink/5-best-convenience-store-chocolates-to-try/,,2025-09-02 10:44:09,false,true,true,false,false,false
sex shop tokyo,JP,Japan,Tokyo (Location),Sitelinks,500,43,,11,0,10,https://www.tokyoweekender.com/japan-life/ms-pop-life-a-visit-to-japans-biggest-sex-shop/,,2025-09-17 04:45:50,false,true,false,false,false,true
japanese make up,JP,Japan,,"Thumbnail, Sitelinks, Shopping",80,2,0.29,11,0,2,https://www.tokyoweekender.com/health-and-beauty/5-most-popular-and-affordable-japanese-makeup-products/,,2025-09-15 09:04:19,false,true,true,false,false,false
gyaru fashion,JP,Japan,,Thumbnail,150,1,0.41,11,0,5,https://www.tokyoweekender.com/art_and_culture/fashion/japans-gyaru-revival/,,2025-09-15 22:04:45,false,true,false,false,false,false
nyan nyan ji,JP,Japan,Nyan Nyan-ji (Location),"Thumbnail, People also ask",90,0,,11,0,3,https://www.tokyoweekender.com/art_and_culture/cat-temple-kyoto-nyan-nyan-ji/,,2025-09-23 22:55:21,false,true,false,false,true,false
toshikoshi soba meaning,JP,Japan,,"AI Overview, Video preview, Thumbnail, Sitelinks",30,0,,11,0,1,https://www.tokyoweekender.com/art_and_culture/japanese-culture/new-years-eve-in-japan-means-toshikoshi-soba/,,2025-09-01 19:47:11,false,true,false,false,false,false
what is a tenga,JP,Japan,Tenga (Product),"Featured snippet, Thumbnail, People also ask, Sitelinks",100,12,0.12,11,0,4,https://www.tokyoweekender.com/art_and_culture/arts/inside-tenga-how-a-sex-toy-company-became-a-global-icon/,,2025-09-12 13:14:26,false,true,true,false,true,false
shopping in asakusa,JP,Japan,Asakusa (Location),"Sitelinks, Thumbnail, Video preview",100,0,,11,0,4,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/japans-longest-shopping-street-unveiled/,,2025-09-07 18:03:03,false,true,true,false,false,true
site of reversible destiny,JP,Japan,Site of Reversible Destiny (Work),"Thumbnail, Knowledge panel, Video preview, People also ask",100,2,,11,0,4,https://www.tokyoweekender.com/art_and_culture/reversible-destiny-yoro-park-gifu/,,2025-09-14 15:45:41,false,true,false,false,true,false
tokyo daibutsu,JP,Japan,"Tokyo (Location), Tokyo Daibutsu (Location)","Thumbnail, Video preview",450,3,0.09,11,0,10,https://www.tokyoweekender.com/travel/7-must-see-giant-buddha-statues-in-japan/,,2025-09-06 07:34:31,false,true,false,false,false,true
honmei choco,JP,Japan,Honmei Choco (Product),"Thumbnail, People also ask",100,3,,10,0,4,https://www.tokyoweekender.com/art_and_culture/the-politics-of-chocolate-in-japan-on-valentines-day/,,2025-09-17 05:12:50,false,true,false,false,false,false
colored contacts,JP,Japan,,"Sitelinks, Thumbnail, Shopping",70,25,0.52,10,0,2,https://www.tokyoweekender.com/health-and-beauty/the-complete-guide-to-japanese-colored-contacts-types-and-where-to-buy/,,2025-09-12 03:35:35,false,true,true,true,false,false
bib gourmand tokyo,JP,Japan,"Bib Gourmand (Event), Tokyo (Location)","Thumbnail, Video preview, People also ask",150,0,,10,0,6,https://www.tokyoweekender.com/food-and-drink/restaurants-and-bars/tokyos-must-try-michelin-bib-gourmand-ramen/,,2025-09-10 22:24:08,false,true,false,false,true,true
1000 torii gates,JP,Japan,,"Thumbnail, Sitelinks, People also ask, Video preview",400,12,0.07,10,0,10,https://www.tokyoweekender.com/travel/less-crowded-shrines-to-see-red-torii-gates-that-arent-fushimi-inari/,,2025-09-14 21:46:34,false,true,false,false,false,false
tokyo event today,JP,Japan,Tokyo (Location),"AI Overview, Sitelinks",150,17,0.31,10,0,6,https://www.tokyoweekender.com/event-calendar/,,2025-09-11 21:12:38,false,true,false,false,false,true
english speaking nail salon tokyo,JP,Japan,Tokyo (Location),"Local pack, Sitelinks",150,2,0.77,10,0,6,https://www.tokyoweekender.com/health-and-beauty/english-friendly-nail-salons-in-tokyo/,,2025-09-21 04:47:13,false,true,true,false,false,true
moai statue,JP,Japan,,"Thumbnail, People also ask, Sitelinks, Local teaser, Video preview, Knowledge panel",150,34,,10,0,7,https://www.tokyoweekender.com/art_and_culture/japanese-culture/sun-messe-nichinan-moai-statues-miyazaki/,,2025-09-12 20:10:26,false,true,false,false,false,false
letter pack japan,JP,Japan,"Letter Pack (Product), Japan (Location)","Sitelinks, People also ask, Video preview",200,0,0.04,10,0,7,https://www.tokyoweekender.com/japan-life/japanese-post-office-cheat-sheet/,,2025-09-06 19:51:27,false,true,false,false,true,false
kabukicho girls,JP,Japan,Kabukicho (Location),"Thumbnail, Sitelinks, Video preview",100,17,,10,0,6,https://www.tokyoweekender.com/japan-life/news-and-opinion/the-kabukicho-scam-the-sex-workers-preying-on-tokyos-gullible/,,2025-09-16 14:19:11,false,true,false,false,false,true
what is happening in tokyo today,JP,Japan,Tokyo (Location),"People also ask, Sitelinks",150,26,0.19,10,0,5,https://www.tokyoweekender.com/event-calendar/,,2025-09-19 04:46:33,false,true,false,false,false,true
kakigori tokyo,JP,Japan,Tokyo (Location),"Sitelinks, Thumbnail, Local teaser, Video preview",90,0,,10,0,3,https://www.tokyoweekender.com/food-and-drink/best-kakigori-shaved-ice-in-tokyo/,,2025-09-01 15:38:35,false,true,false,false,false,true
pachinko japan,JP,Japan,Japan (Location),"Thumbnail, People also ask, Video preview",300,74,0.07,10,0,9,https://www.tokyoweekender.com/art_and_culture/japanese-culture/pachinko-in-decline-in-japan/,,2025-09-25 00:46:56,false,true,false,false,false,false
best bars in shibuya,JP,Japan,Shibuya (Location),"Local teaser, Thumbnail, Sitelinks",350,0,0.02,10,0,10,https://www.tokyoweekender.com/food-and-drink/restaurants-and-bars/best-places-to-drink-in-shibuya/,,2025-09-16 11:00:23,false,true,false,false,false,true
