Keyword,Country code,Location,Entities,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current URL,Current URL inside,Updated,Navigational,Informational,Commercial,Transactional,Branded,Local
東京 友達,JP,Japan,Tokyo (Location),"Thumbnail, People also ask, Sitelinks, Video preview",60,1,0.08,0,0,86,https://www.gotokyo.org/jp/index.html,,2025-09-12 12:20:34,false,true,false,false,false,true
ごーるど 東京,JP,Japan,"Gold (Organization), Tokyo (Location)","Thumbnail, Local pack",150,7,,0,0,92,https://www.gotokyo.org/jp/index.html,,2025-09-06 00:29:38,false,true,false,false,true,true
久留米お出かけスポット,JP,Japan,Kurume (Location),"Sitelinks, Thumbnail, People also ask, Video preview",10,0,,0,0,80,https://www.gotokyo.org/jp/index.html,,2025-09-10 11:27:10,false,true,false,false,false,true
清澄庭園桜,JP,Japan,Kiyosumi Teien (Location),"Thumbnail, Sitelinks, People also ask, Video preview",20,0,0.07,0,0,82,https://www.gotokyo.org/jp/index.html,,2025-09-12 11:45:17,false,true,false,false,false,true
新宿 パブ,JP,Japan,Shinjuku (Location),"Local teaser, Thumbnail, People also ask, Video preview",200,9,0.13,0,0,92,https://www.gotokyo.org/jp/index.html,,2025-09-12 09:34:34,false,true,false,false,false,true
表参道 ライトアップ,JP,Japan,"Omotesando Illumination (Event), Omotesando (Location)","Thumbnail, Sitelinks, People also ask, Video preview, Knowledge panel",20,0,0.04,0,0,83,https://www.gotokyo.org/jp/index.html,,2025-09-10 08:10:49,false,true,false,false,false,true
オリンピックセンター 宿泊,JP,Japan,National Olympic Memorial Youth Comprehensive Center (Location),"Thumbnail, People also ask, Knowledge panel, Video preview",50,0,0.04,0,0,86,https://www.gotokyo.org/jp/index.html,,2025-09-23 06:22:35,false,true,false,false,false,false
とぅき,JP,Japan,,"People also ask, Thumbnail, Video preview, Sitelinks",10,0,,0,0,80,https://www.gotokyo.org/jp/index.html,,2025-09-09 16:29:25,false,true,false,false,false,false
東京 旅行クーポン,JP,Japan,Tokyo (Location),"Sitelinks, Video preview",0,1,,0,0,77,https://www.gotokyo.org/jp/index.html,,2025-09-06 01:04:47,false,true,true,false,false,true
traffic tokyo,JP,Japan,"Traffic (Location), Tokyo (Location)","Thumbnail, People also ask, Sitelinks, Video preview",10,0,1.11,0,0,82,https://www.gotokyo.org/jp/index.html,,2025-09-06 12:51:38,false,true,false,false,true,true
神楽坂 神社,JP,Japan,Kagurazaka (Location),"Sitelinks, Thumbnail, Knowledge panel, People also ask, Video preview",900,0,,0,0,100,https://www.gotokyo.org/jp/index.html,,2025-09-21 17:11:56,false,true,false,false,false,true
東京おすすめ大学,JP,Japan,Tokyo (Location),"People also ask, Sitelinks, Video preview",10,1,0.29,0,0,80,https://www.gotokyo.org/jp/index.html,,2025-09-09 18:30:38,false,true,false,false,false,true
明日どこ行く 東京,JP,Japan,Tokyo (Location),"Sitelinks, People also ask",350,0,0.02,0,0,100,https://www.gotokyo.org/jp/index.html,,2025-09-03 11:50:59,false,true,false,false,false,true
奥多摩土産,JP,Japan,Okutama (Location),"Thumbnail, People also ask, Sitelinks, Video preview",0,0,,0,0,77,https://www.gotokyo.org/jp/index.html,,2025-09-09 21:33:14,false,true,true,false,false,true
tokyo tokyo point,JP,Japan,Tokyo Tokyo Point (Product),"Sitelinks, Thumbnail, Video preview",100,3,,0,0,95,https://www.gotokyo.org/jp/index.html,,2025-09-11 14:05:36,false,true,false,false,true,true
いまでや 清澄白河,JP,Japan,"Imadeya Kiyosumi-Shirakawa (Location), Kiyosumi-Shirakawa (Location)","Thumbnail, Sitelinks, People also ask, Video preview",10,3,,0,0,86,https://www.gotokyo.org/jp/index.html,,2025-09-12 08:58:54,false,true,false,false,true,true
http //panasonic.jp/navi/,JP,Japan,Panasonic (Organization),"Sitelinks, People also ask, Video preview",40,38,,0,0,92,https://www.gotokyo.org/jp/index.html,,2025-09-12 12:39:43,true,true,false,false,true,false
都内 桜名所,JP,Japan,Tokyo Metropolitan Area (Location),"Sitelinks, Thumbnail, People also ask, Video preview",20,6,0.01,0,0,89,https://www.gotokyo.org/jp/index.html,,2025-09-12 09:40:47,false,true,false,false,false,true
中目黒庁舎,JP,Japan,Tokyo District Court Nakameguro Branch (Location),"Sitelinks, Thumbnail, People also ask, Video preview",0,0,,0,0,82,https://www.gotokyo.org/jp/index.html,,2025-09-12 19:36:27,false,true,false,false,false,true
丸の内 祭り,JP,Japan,Marunouchi (Location),"Thumbnail, People also ask, Video preview",100,0,0.09,0,0,97,https://www.gotokyo.org/jp/index.html,,2025-09-09 23:07:26,false,true,false,false,false,true
観光財団,JP,Japan,Tokyo Convention & Visitors Bureau (Organization),"Sitelinks, Knowledge panel, People also ask",10,45,,0,0,8,https://www.gotokyo.org/jp/index.html,,2025-09-12 11:00:36,false,true,false,false,true,false
東京 アニメ センター,US,United States,Tokyo (Location),"Sitelinks, People also ask, Top stories, Thumbnail, Video preview",0,3,,0,0,78,https://www.gotokyo.org/jp/index.html,,2025-09-13 21:05:47,false,true,false,false,false,true
多摩美術大学 文化祭,JP,Japan,"Tama Art University (Organization), Tama Art University Cultural Festival (Event)","People also ask, Video preview",10,0,,0,0,86,https://www.gotokyo.org/jp/index.html,,2025-09-09 19:50:03,false,true,false,false,true,false
おすすめ 日本,JP,Japan,,"Thumbnail, People also ask, AI Overview, Video preview, Knowledge panel",0,4,0.79,0,0,82,https://www.gotokyo.org/jp/index.html,,2025-09-05 17:54:55,false,true,false,false,false,false
原宿 神社 有名,JP,Japan,Harajuku (Location),"Local pack, People also ask, Sitelinks, Thumbnail, Video preview",50,21,,0,0,97,https://www.gotokyo.org/jp/index.html,,2025-09-10 01:03:39,false,true,false,false,false,true
青梅市 梅まつり,JP,Japan,"Ome Plum Festival (Event), Ome City (Location)","Thumbnail, People also ask, Video preview, Knowledge panel",20,0,,0,0,93,https://www.gotokyo.org/jp/index.html,,2025-09-09 11:26:38,false,true,false,false,false,true
吉祥寺 お出かけスポット,JP,Japan,Kichijoji (Location),"Sitelinks, Thumbnail, People also ask, Video preview",10,0,,0,0,90,https://www.gotokyo.org/jp/index.html,,2025-09-10 04:06:42,false,true,false,false,false,true
等々力 意味,JP,Japan,Todoroki (Location),"AI Overview, Thumbnail, People also ask",30,0,,0,0,98,https://www.gotokyo.org/jp/index.html,,2025-09-10 05:37:08,false,true,false,false,false,true
東京 旅行支援 2024,JP,Japan,Tokyo (Location),"Sitelinks, People also ask, Video preview",10,0,,0,0,92,https://www.gotokyo.org/jp/index.html,,2025-09-10 16:18:53,false,true,false,false,false,true
式根島 どこ,JP,Japan,Shikinejima (Location),"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",10,1,,0,0,94,https://www.gotokyo.org/jp/index.html,,2025-09-12 08:18:55,false,true,false,false,false,true
渋谷夜景スポット,JP,Japan,Shibuya Night View (Location),"Local teaser, Thumbnail, People also ask, Video preview",10,0,,0,0,99,https://www.gotokyo.org/jp/index.html,,2025-09-10 07:59:09,false,true,false,false,false,true
東京エンジョイ,JP,Japan,Tokyo (Location),"Sitelinks, Video preview",10,18,0.04,0,0,95,https://www.gotokyo.org/jp/index.html,,2025-09-02 21:57:08,false,true,false,false,false,true
江戸たてもの園 アクセス,JP,Japan,Edo Tokyo Tatemono-en (Location),"Sitelinks, People also ask, AI Overview, Video preview",10,2,,0,0,99,https://www.gotokyo.org/jp/index.html,,2025-09-12 08:28:31,false,true,false,false,true,true
東京場所,JP,Japan,Tokyo (Location),"AI Overview, Thumbnail, People also ask, Sitelinks",300,38,0.03,0,0,11,https://www.gotokyo.org/jp/index.html,,2025-09-15 12:06:22,false,true,false,false,false,true
休日 東京,JP,Japan,Tokyo (Location),"Sitelinks, Thumbnail, Knowledge panel",10,3,,0,0,99,https://www.gotokyo.org/jp/index.html,,2025-09-08 20:21:52,false,true,false,false,false,true
明日 どこ 行く 東京,JP,Japan,Tokyo (Location),"Sitelinks, People also ask",0,0,,0,0,99,https://www.gotokyo.org/jp/index.html,,2025-09-03 06:13:49,false,true,false,false,false,true
東京都庁,JP,Japan,Tokyo Metropolitan Government Building (Location),"Sitelinks, People also ask, Knowledge panel, Video preview",6900,30,0.03,0,0,28,https://www.gotokyo.org/jp/index.html,,2025-09-25 11:29:49,false,true,false,false,false,true
とうきょ,JP,Japan,Toukyo (Organization),"Thumbnail, Sitelinks, Knowledge panel",20,50,0.06,0,0,10,https://www.gotokyo.org/jp/index.html,,2025-09-19 20:58:18,false,true,false,false,true,true
www.go,JP,Japan,,"People also ask, Sitelinks, Video preview",20,88,,0,0,10,https://www.gotokyo.org/jp/index.html,,2025-09-05 09:04:44,true,false,false,false,false,false
東京都庁舎,JP,Japan,Tokyo Metropolitan Government Building (Location),"Thumbnail, Sitelinks, People also ask, Knowledge panel, Video preview",150,22,0.04,0,0,75,https://www.gotokyo.org/jp/index.html,,2025-09-10 06:31:24,false,true,false,false,false,true
觀光,JP,Japan,,"Thumbnail, People also ask, Sitelinks",10,75,,0,0,73,https://www.gotokyo.org/jp/index.html,,2025-09-06 01:41:18,false,true,false,false,false,false
tokyo-tube,JP,Japan,Tokyo Tube (Organization),Sitelinks,350,0,,0,0,20,https://www.gotokyo.org/jp/index.html,,2025-09-07 05:06:31,false,true,false,false,true,false
東京トラベル,JP,Japan,Tokyo Travel (Organization),"Thumbnail, Sitelinks, People also ask, Video preview",60,1,,0,0,36,https://www.gotokyo.org/jp/index.html,,2025-09-01 17:08:59,false,true,false,false,true,true
花椿巣鴨,JP,Japan,Hana Tsubaki (Organization),,90,0,,0,0,37,https://www.gotokyo.org/jp/index.html,,2025-09-22 19:24:27,true,true,true,true,true,true
巣鴨花椿,JP,Japan,Hanatsubaki (Organization),Sitelinks,800,0,,0,0,40,https://www.gotokyo.org/jp/index.html,,2025-09-23 09:16:04,false,true,false,false,true,true
浅草ライフチラシ,JP,Japan,"Asakusa (Location), Life Asakusa Store (Location)",People also ask,70,2,,0,0,42,https://www.gotokyo.org/jp/index.html,,2025-09-19 17:43:04,false,true,true,false,true,true
metropolitain sushi,CA,Canada,Metropolitain Eddie Sushi Bar (Organization),"Sitelinks, Video preview",700,0,0.21,0,0,48,https://www.gotokyo.org/jp/index.html,,2025-08-12 03:46:57,false,true,false,false,true,false
麻布龍土町,JP,Japan,Azabu Ryudocho (Organization),"Sitelinks, Video preview",50,0,0.01,0,0,47,https://www.gotokyo.org/jp/index.html,,2025-09-19 13:51:09,false,true,true,false,true,true
日本橋紅葉川,JP,Japan,Momijigawa (Organization),"Sitelinks, Video preview",70,0,,0,0,53,https://www.gotokyo.org/jp/index.html,,2025-09-09 18:30:38,false,true,false,false,true,true
リトリート新宿,JP,Japan,"Retreat Bar (Location), Shinjuku (Location)","Sitelinks, Video preview, Knowledge panel",40,0,,0,0,57,https://www.gotokyo.org/jp/index.html,,2025-09-12 11:01:37,false,true,false,false,true,true
コスモス大久保店,JP,Japan,Cosmos Drugstore Ookayama (Location),People also ask,10,0,,0,0,58,https://www.gotokyo.org/jp/index.html,,2025-09-10 04:16:40,false,true,false,false,true,true
リトリートバー,JP,Japan,Retreat Bar (Location),"Sitelinks, Video preview",3100,1,0.51,0,0,57,https://www.gotokyo.org/jp/index.html,,2025-09-25 20:49:56,false,true,false,false,true,false
エンジョイ東京,JP,Japan,Enjoy Tokyo (Organization),"Sitelinks, Knowledge panel, People also ask, Video preview",20,10,,0,0,68,https://www.gotokyo.org/jp/index.html,,2025-09-10 23:02:36,false,true,false,false,true,true
もっとtokyo,JP,Japan,Motto Tokyo (Event),"Thumbnail, People also ask, Sitelinks, Video preview",10,3,0.18,0,0,68,https://www.gotokyo.org/jp/index.html,,2025-09-08 09:22:55,false,true,false,false,true,true
深川北スポーツセンター,JP,Japan,Fukakita Sports Center (Location),"Sitelinks, Video preview",250,9,0.16,0,0,84,https://www.gotokyo.org/jp/index.html,,2025-09-22 09:10:46,false,true,false,false,false,true
東京タワーメディアセンター,JP,Japan,Tokyo Tower Media Centre (Location),"Sitelinks, People also ask, Video preview",40,0,,0,0,73,https://www.gotokyo.org/jp/index.html,,2025-09-09 16:22:10,false,true,false,false,true,true
豊洲酒場,JP,Japan,Toyosu Shabaru (Organization),"Sitelinks, Video preview",1100,0,0.02,0,0,76,https://www.gotokyo.org/jp/index.html,,2025-09-22 09:36:55,false,true,false,false,true,true
本八幡レインボー,JP,Japan,"Rainbow Motoyawata (Organization), Motoyawata (Location)","Sitelinks, People also ask, Video preview",200,0,0.12,0,0,78,https://www.gotokyo.org/jp/index.html,,2025-09-12 15:53:29,false,true,false,false,true,true
喫茶コスモス,JP,Japan,Café Cosmos (Location),"Thumbnail, People also ask, Video preview",30,1,,0,0,80,https://www.gotokyo.org/jp/index.html,,2025-09-16 01:13:26,false,true,false,false,true,true
ゴーホーム,JP,Japan,GO HOME～警視庁身元不明人相談室～ (Work),"People also ask, Sitelinks, Thumbnail, Video preview, Knowledge panel",600,8,0.05,0,0,85,https://www.gotokyo.org/jp/index.html,,2025-09-23 04:33:42,false,true,false,false,true,false
産業遺産情報センター,JP,Japan,Industrial Heritage Information Center (Location),"Sitelinks, Video preview, People also ask",1000,0,,0,0,86,https://www.gotokyo.org/jp/index.html,,2025-09-20 00:32:27,false,true,false,false,true,false
ホテル浜離宮,JP,Japan,Hotel Hamarikyu (Location),"Sitelinks, Video preview, People also ask",400,0,0.16,0,0,86,https://www.gotokyo.org/jp/index.html,,2025-09-19 12:26:33,false,true,true,true,true,true
天王洲クルーズ,JP,Japan,Tennōzu (Location),"Sitelinks, Video preview, People also ask",10,17,0.10,0,0,89,https://www.gotokyo.org/jp/index.html,,2025-09-09 11:59:02,false,true,false,false,false,true
あけぼの旅館,JP,Japan,Akebono Ryokan (Location),"Thumbnail, Sitelinks, Video preview",150,4,0.06,0,0,94,https://www.gotokyo.org/jp/index.html,,2025-09-09 14:22:54,false,true,false,false,true,false
日比谷イルミネーション,JP,Japan,Hibiya (Location),"Thumbnail, People also ask, Video preview",100,1,,0,0,100,https://www.gotokyo.org/jp/index.html,,2025-09-13 05:35:16,false,true,false,false,false,true
東京都歴史文化財団,JP,Japan,Tokyo Metropolitan Foundation for History and Culture (Organization),"Sitelinks, Knowledge panel, People also ask",400,52,,0,0,94,https://www.gotokyo.org/jp/index.html,,2025-09-12 18:31:49,false,true,false,false,true,false
東京 都 観光 スポット,JP,Japan,"Tokyo (Location), Tokyo Metropolis (Location)","Thumbnail, People also ask, Knowledge panel, Sitelinks",0,31,0.37,0,0,7,https://www.gotokyo.org/jp/index.html,,2025-09-17 21:02:03,false,true,false,false,false,true
東京 おすすめ 場所,JP,Japan,Tokyo (Location),"Thumbnail, People also ask, Sitelinks, Video preview, Knowledge panel",0,30,0.04,0,0,14,https://www.gotokyo.org/jp/index.html,,2025-09-06 03:29:07,false,true,false,false,false,true
とき ょ,HK,Hong Kong,,"Sitelinks, People also ask, Video preview",0,88,,0,0,5,https://www.gotokyo.org/jp/index.html,,2025-09-03 16:06:32,false,true,false,false,false,false
東京 どこ 行く,JP,Japan,Tokyo (Location),"AI Overview, Thumbnail, People also ask, Knowledge panel, Sitelinks, Video preview",0,28,,0,0,21,https://www.gotokyo.org/jp/index.html,,2025-09-08 01:32:36,false,true,false,false,false,true
都内旅行 おすすめ,JP,Japan,,"Thumbnail, AI Overview, Sitelinks, People also ask",0,30,,0,0,12,https://www.gotokyo.org/jp/index.html,,2025-09-15 17:50:03,false,true,false,false,false,true
東京 ー,JP,Japan,Tokyo (Location),People also ask,0,5,,0,0,8,https://www.gotokyo.org/jp/index.html,,2025-09-21 04:19:09,false,true,false,false,false,true
3月14日 東京,JP,Japan,Tokyo (Location),,0,0,,0,0,96,https://www.gotokyo.org/jp/index.html,,2025-09-05 06:14:05,false,true,false,false,false,true
goto トラベル 東京,JP,Japan,"GoTo Travel Campaign (Event), Tokyo (Location)","Thumbnail, People also ask, Sitelinks, Video preview",0,0,0.20,0,0,89,https://www.gotokyo.org/jp/index.html,,2025-09-08 05:43:16,false,true,false,false,false,true
東京 高校生 観光,JP,Japan,Tokyo (Location),"Thumbnail, Sitelinks, People also ask, Video preview",0,2,0.01,0,0,21,https://www.gotokyo.org/jp/index.html,,2025-09-12 07:22:20,false,true,false,false,false,true
東京めぐり,JP,Japan,Tokyo (Location),"Sitelinks, People also ask, Thumbnail",0,30,0.03,0,0,8,https://www.gotokyo.org/jp/index.html,,2025-09-19 20:17:50,false,true,false,false,false,true
新島秋一,JP,Japan,Niijima (Location),"Thumbnail, Sitelinks, Video preview",0,0,,0,0,58,https://www.gotokyo.org/jp/index.html,,2025-09-13 18:32:25,false,true,false,false,false,true
都内梅の名所,JP,Japan,Tokyo Metropolitan Area (Location),"Thumbnail, Sitelinks, Local teaser, People also ask, Video preview",0,0,0.06,0,0,42,https://www.gotokyo.org/jp/index.html,,2025-09-13 05:28:56,false,true,false,false,false,true
東京 都 おすすめ スポット,JP,Japan,"Tokyo (Location), Tokyo Metropolis (Location)","People also ask, Knowledge panel, Sitelinks, Thumbnail",0,31,,0,0,7,https://www.gotokyo.org/jp/index.html,,2025-09-16 23:35:50,false,true,false,false,false,true
日本旅行 もっと東京,JP,Japan,"Nippon Travel (Organization), More Tokyo (Event)","People also ask, Thumbnail, Sitelinks, Video preview",0,2,,0,0,87,https://www.gotokyo.org/jp/index.html,,2025-09-03 05:27:27,false,true,true,false,true,true
東京 都 観光 名所,JP,Japan,"Tokyo (Location), Tokyo Metropolis (Location)","Thumbnail, People also ask, Sitelinks, Knowledge panel",0,31,,0,0,7,https://www.gotokyo.org/jp/index.html,,2025-09-05 01:39:30,false,true,false,false,false,true
今日 どこ 行く 東京,JP,Japan,Tokyo (Location),"Sitelinks, People also ask",0,1,,0,0,25,https://www.gotokyo.org/jp/index.html,,2025-09-06 18:52:33,false,true,false,false,false,true
外国人 東京 案内,JP,Japan,Tokyo (Location),"Sitelinks, Thumbnail, Video preview, People also ask",0,2,,0,0,10,https://www.gotokyo.org/jp/index.html,,2025-09-10 05:37:20,false,true,false,false,false,true
東京 觀光,JP,Japan,Tokyo (Location),Sitelinks,0,41,0.03,0,0,2,https://www.gotokyo.org/jp/index.html,,2025-09-21 15:20:52,false,true,false,false,false,true
全国旅行 東京,JP,Japan,Tokyo (Location),"AI Overview, Thumbnail, People also ask",0,0,,0,0,91,https://www.gotokyo.org/jp/index.html,,2025-09-09 19:43:45,false,true,false,false,false,true
日本觀光,JP,Japan,Japan (Location),"Sitelinks, Thumbnail, Knowledge panel",0,68,0.03,0,0,18,https://www.gotokyo.org/jp/index.html,,2025-09-11 13:26:56,false,true,false,false,false,false
index anime,BR,Brazil,A Certain Magical Index (Work),"Thumbnail, Knowledge panel, People also ask, Sitelinks, Video preview",0,24,,0,0,98,https://www.gotokyo.org/jp/index.html,,2025-09-12 11:37:32,false,true,false,false,true,false
動画 無料 tokyo,JP,Japan,Tokyo (Location),"AI Overview, People also ask, Thumbnail, Sitelinks",0,37,,0,0,62,https://www.gotokyo.org/jp/index.html,,2025-09-06 09:36:46,false,true,false,false,false,true
東京いらっしゃいキャンペーン,JP,Japan,"Irasshai Campaign (Event), Tokyo (Location)","People also ask, Thumbnail, Sitelinks, Video preview, Knowledge panel",0,0,0.03,0,0,13,https://www.gotokyo.org/jp/index.html,,2025-09-11 10:44:04,false,true,false,false,false,true
東京goto,JP,Japan,Tokyo (Location),"People also ask, Sitelinks, Video preview",0,2,0.20,0,0,2,https://www.gotokyo.org/jp/index.html,,2025-09-07 03:10:31,false,true,true,false,false,true
東京都 旅割,JP,Japan,"Tokyo Travel Discount (Event), Tokyo Metropolis (Location)","Sitelinks, People also ask, Thumbnail, Video preview",0,0,,0,0,77,https://www.gotokyo.org/jp/index.html,,2025-09-06 04:25:27,false,true,true,false,false,true
